synthetic_id,model_spec_version,global_synthetic_number,anchor_index,variant_number,variant_type,is_exact_anchor_fit,anchor_recording_uid,anchor_recording_id,tissue,source_neighbour_recording_uid,interpolation_fraction,random_seed,residual_noise_added,n_time_points,duration_days,fit_start_day_original,forskolin_day_original,forskolin_day_zero,drift_reference_day_original,drift_reference_day_zero,reference_window_start_day_original,reference_window_end_day_original,reference_window_n_points,profiled_initial_phase_radians,transition_duration_days,acute_transient_shape,acute_transient_sigma_hours,fit_pre_amplitude,fit_post_amplitude,fit_pre_period_hours,fit_post_period_hours,fit_pre_envelope_log_rate_per_day,fit_post_envelope_log_rate_per_day,fit_baseline_step,fit_phase_shift_angle_radians,fit_linear_drift_slope_per_day,fit_signed_acute_transient_amplitude,fit_phase_shift_hours,derived_pre_envelope_final_fraction,derived_post_envelope_final_fraction,pre_period_status,pre_period_reason,post_period_status,post_period_reason,pre_amplitude_envelope_status,pre_amplitude_envelope_reason,post_amplitude_envelope_status,post_amplitude_envelope_reason,phase_shift_status,phase_shift_reason,variant_pre_envelope_median,variant_pre_envelope_p10,variant_pre_median_envelope_to_anchor_residual,variant_pre_observable_fraction,variant_post_envelope_median,variant_post_envelope_p10,variant_post_median_envelope_to_anchor_residual,variant_post_observable_fraction,variant_transition_envelope_to_anchor_residual,variant_acute_transient_to_transition_envelope
SYN_A003_1D-L2m2_V007,msc_x10_causal_angle_halfgaussian_v1,28,3,7,local_same_tissue_variant,False,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,DRG,250625 to 250728::4D-T7m1_Raw.csv,0.15555555555555556,123,False,939,13.06945,0.93194,7.716665,6.784725,4.19583,3.26389,0.93194,7.466665,471,1.2959302295943198,0.2,causal_half_gaussian,3.0,1.6047729620970255,2.067109590916607,29.98972069220592,25.157073543095766,-0.7900253116858023,-0.4118476020176789,-0.9855994115847068,0.8969963180483216,0.06630966135786993,-1.9599438462254297,3.5914589874092298,0.004700414969279767,0.07514400643979342,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,0.11215703056935024,0.013346046767429958,0.31417451110167127,0.28189300411522633,0.549881763141938,0.19773889579019968,1.4999063887130728,0.6578366445916115,0.1893153345482802,28.23921850788314
SYN_A003_1D-L2m2_V008,msc_x10_causal_angle_halfgaussian_v1,29,3,8,local_same_tissue_variant,False,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,DRG,250625 to 250728::6A-T7_Raw.csv,0.19444444444444445,123,False,939,13.06945,0.93194,7.716665,6.784725,4.19583,3.26389,0.93194,7.466665,471,1.2959302295943198,0.2,causal_half_gaussian,3.0,1.6192725330209974,1.8961249932929076,29.086783665201693,25.288173215278043,-0.7766002541950524,-0.3973673898354801,-0.8101325147983879,1.1959415159094338,0.02130556884338957,-2.1840958438857565,4.813350988566594,0.005148658108867151,0.0823032428662089,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,0.11840495193983985,0.014608505015462608,0.3316762016511684,0.29012345679012347,0.528436248623646,0.19698458604183153,1.4414096965306804,0.6490066225165563,0.17745313740065957,33.572435547121785
SYN_A003_1D-L2m2_V009,msc_x10_causal_angle_halfgaussian_v1,30,3,9,local_same_tissue_variant,False,250625 to 250728::1D-L2m2_Raw.csv,1D-L2m2,DRG,250625 to 250728::8A-L3_Raw.csv,0.11666666666666667,123,False,939,13.06945,0.93194,7.716665,6.784725,4.19583,3.26389,0.93194,7.466665,471,1.2959302295943198,0.2,causal_half_gaussian,3.0,1.6478812436024706,1.9270787339276303,29.9970128018432,25.115233298548233,-0.8361845766251392,-0.38888746734538227,-1.1404083882715452,0.8061746074967759,0.040402588375698066,-2.2215081347875905,3.222452045702234,0.003436566551077327,0.08680849545390912,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60,difficult,fit_r_squared_below_0.60;fit_pre_period_hours_at_bound,0.0985873206785548,0.010359348331852829,0.2761630110727358,0.2716049382716049,0.5519074528288682,0.21011229588744565,1.5054318400130324,0.6688741721854304,0.17294499058842433,35.037632998211095
SYN_A004_2C-L3m2_V000,msc_x10_causal_angle_halfgaussian_v1,31,4,0,anchor_exact_fit,True,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250625 to 250728::2C-L3m2_Raw.csv,0.0,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9711584302874242,5.61230019016966,25.99389975836706,24.433149715349057,-0.3330202795587821,-0.316721639165635,9.999999999995238,-2.754290567228268,0.2913003870970173,4.773301882760652,-10.710490061747034,0.10440778720496198,0.1372283242347817,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3156222772494297,0.1284314523855828,0.4646706322465731,0.1601642710472279,2.022665650866692,0.9227928020309395,2.078522996927753,0.8716814159292036,0.19939060708810458,24.600557018500044
SYN_A004_2C-L3m2_V001,msc_x10_causal_angle_halfgaussian_v1,32,4,1,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::8C-2ML4_Raw.csv,0.07777777777777778,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9624998362794754,5.517655916457111,26.087352811981518,24.45134248483432,-0.33493410240002797,-0.3274618388663155,9.35756662274728,-2.5843868541559094,0.28148690785253205,4.670512830485757,-10.05727588713047,0.1030608407850512,0.1282903582366798,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3107943068081379,0.12581507373562797,0.4575627180113245,0.1540041067761807,1.9209149651790949,0.8572474370653225,1.9739623939115227,0.8362831858407079,0.19551274450042389,24.548232730581866
SYN_A004_2C-L3m2_V002,msc_x10_causal_angle_halfgaussian_v1,33,4,2,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::2D-1FL2_Raw.csv,0.23333333333333334,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9162736109701863,5.405555927534142,25.79577754968991,24.624490328745495,-0.33477058882264565,-0.3243905777858402,8.415641789086719,-2.845197549112098,0.27496570188567676,4.298570863096982,-11.150640337063473,0.10317523937595209,0.13078509633424976,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.296031031425961,0.11989155523781515,0.43582768534617117,0.13347022587268995,1.900604570040111,0.8546262878007542,1.9530911128102795,0.834070796460177,0.18887512316352664,23.387298820892763
SYN_A004_2C-L3m2_V003,msc_x10_causal_angle_halfgaussian_v1,34,4,3,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::6A-1FL1_Raw.csv,0.19444444444444445,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,1.003617066546079,5.71007015888171,26.42835545371126,24.44398955993769,-0.40568917381200925,-0.31450170080449646,9.771657245759572,3.0148293588740565,0.31215281771441067,4.554202045261812,11.728837169437432,0.063768912020592,0.13915202020074785,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.25522993839731467,0.08535418833519469,0.3757588275355123,0.1437371663244353,2.0726749628869934,0.950824033934779,2.1299133515571467,0.8871681415929203,0.16330425535307516,28.65797681541173
SYN_A004_2C-L3m2_V004,msc_x10_causal_angle_halfgaussian_v1,35,4,4,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::4D-1FL4_Raw.csv,0.3111111111111111,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9570858869601969,6.4813939846652895,25.654220333084563,24.66640054713572,-0.32351248219457174,-0.3417267780292836,9.507253604894291,-2.9209357932880993,0.22395279885056915,4.610515911366104,-11.466950078232122,0.11136488398235583,0.11731270230935194,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3211918172087437,0.13409634317623875,0.4728703121828906,0.15811088295687886,2.1550621560916294,0.928524920097942,2.2145757255163767,0.8783185840707964,0.21959293460101098,21.57555107963463
SYN_A004_2C-L3m2_V005,msc_x10_causal_angle_halfgaussian_v1,36,4,5,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250625 to 250728::3B-T10m2_Raw.csv,0.15555555555555556,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9864799089985162,5.732276369188425,26.50664953099718,24.320397983692324,-0.3479591563367188,-0.3458976450434543,9.245798468344022,-2.2738139162141993,0.2621373692636696,4.8220704163157375,-8.801277804109617,0.09434403917331848,0.11428418760030613,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.304838097157847,0.11913952420610159,0.4487937688480606,0.1601642710472279,1.884382107622521,0.8019597087546023,1.9364206555909615,0.8075221238938053,0.19299407818861017,25.67558215422912
SYN_A004_2C-L3m2_V006,msc_x10_causal_angle_halfgaussian_v1,37,4,6,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250625 to 250728::3B-T10m2_Raw.csv,0.11666666666666667,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9826495393207432,5.702282324433734,26.37846208783965,24.348585916606506,-0.34422443714223466,-0.3386036435739995,9.434348851256825,-2.3939330789677165,0.26942812372200653,4.809878282926967,-9.27696421514849,0.09676517185866072,0.11963287756055044,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3075061415838959,0.1214002816559676,0.45272176119739127,0.1601642710472279,1.9151842557602596,0.8315459584002293,1.968073426888893,0.8230088495575221,0.19452852096490325,25.408646801495806
SYN_A004_2C-L3m2_V007,msc_x10_causal_angle_halfgaussian_v1,38,4,7,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::6A-1FL1_Raw.csv,0.03888888888888889,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9776501575391552,5.63185418391207,26.0807908974359,24.435317684266785,-0.34755405840942755,-0.3162776514934073,9.954331449148105,-2.8571036434437205,0.295470873220496,4.729481915260884,-11.111280627781106,0.09460369836302657,0.13761092405456707,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.302522890832393,0.11836406543496665,0.4453852376239487,0.15605749486652978,2.0326187088958787,0.9283543735537095,2.0887509157113433,0.8761061946902655,0.19073091831040834,25.481395227925596
SYN_A004_2C-L3m2_V008,msc_x10_causal_angle_halfgaussian_v1,39,4,8,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::2D-1FL2_Raw.csv,0.27222222222222225,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9071261410839799,5.371098550428222,25.762757181577047,24.656380430978235,-0.3350623070332896,-0.32566873422254106,8.151582087268633,-2.860348712759403,0.2722432543504534,4.21944902648637,-11.224537010943669,0.10297123402325288,0.1297410293909307,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2927872480136426,0.11848447494937556,0.4310520690550506,0.1293634496919918,1.8807275720518373,0.8430293020072208,1.9326651974293512,0.827433628318584,0.18713723498674176,23.170012655887856
SYN_A004_2C-L3m2_V009,msc_x10_causal_angle_halfgaussian_v1,40,4,9,local_same_tissue_variant,False,250625 to 250728::2C-L3m2_Raw.csv,2C-L3m2,DRG,250811::4D-1FL4_Raw.csv,0.35,123,False,939,13.05556,0.9375,7.722225,6.784725,4.20139,3.26389,0.9375,7.472225,471,-0.9618488342217332,0.2,causal_half_gaussian,3.0,0.9553268190442934,6.590030708977244,25.61176040492425,24.69555690110905,-0.32232400752404544,-0.3448524203872396,9.445660305506674,-2.941766446545578,0.21553435031976315,4.590167664941785,-11.562377539211937,0.1122665020090279,0.1150357156922705,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.3218900332075208,0.13481976994121322,0.47389825125114604,0.15811088295687886,2.170170891012599,0.9274574380626515,2.2301016988645994,0.8761061946902655,0.22213416093358393,21.23459255303212
SYN_A005_3A-L5m2_V000,msc_x10_causal_angle_halfgaussian_v1,41,5,0,anchor_exact_fit,True,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::3A-L5m2_Raw.csv,0.0,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.2565342196856206,3.764097487345372,24.55443766155443,24.13441265541922,-0.16615998166359,-0.5422136943322643,1.2002408679013652,2.020471588959687,0.0552855864305885,0.8735961467817567,7.760855792488551,0.32389050054498547,0.03336884456108881,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.7171769860654578,0.4579180986806213,2.0994975531034847,1.0,0.6716642098441219,0.17640280411137158,2.500222763895673,0.7765486725663717,1.3629585749833226,1.8763639548817999
SYN_A005_3A-L5m2_V001,msc_x10_causal_angle_halfgaussian_v1,42,5,1,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::5B-T12m2_Raw.csv,0.23333333333333334,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.1300966393670842,3.8780776804943438,24.44152283136858,24.061859284184116,-0.12266814730235823,-0.5289093889456778,1.9172381183397538,1.7382395682112755,0.014493347149879897,0.38262562533469363,6.656699404473766,0.4350607311905502,0.0362722059235402,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.7469912208109397,0.5363833158981901,2.186777142538162,1.0,0.7264866582640924,0.19591811971136494,2.7042954709168154,0.8030973451327433,1.6093769320583766,0.695993699776793
SYN_A005_3A-L5m2_V002,msc_x10_causal_angle_halfgaussian_v1,43,5,2,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250811::8C-2ML4_Raw.csv,0.15555555555555556,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.1948252422077814,3.862307138137385,24.965260094954196,24.21726840371216,-0.19594367368533377,-0.5286175518188163,1.284225533953384,1.6175382352529448,0.07237204137861808,1.274638934495351,6.234474344028422,0.26462965957982326,0.036338647103495644,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.6167386264599881,0.36336110095059415,1.8054695874456954,0.946611909650924,0.7189052148403089,0.19544308134112126,2.6760740811903476,0.8030973451327433,1.1035704848059373,3.38124103886462
SYN_A005_3A-L5m2_V003,msc_x10_causal_angle_halfgaussian_v1,44,5,3,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::8C-L3m1_Raw.csv,0.03888888888888889,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.2491115711827805,3.660258801767228,24.547870371669784,24.118322132539763,-0.17151573443951776,-0.5457973535288323,1.1401853882541972,1.9685664980653899,0.05328966989011855,0.8562575686221952,7.556441298240029,0.312332456948052,0.03262732513359823,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.7001693475191435,0.4406405217863323,2.0497085941633046,1.0,0.6468316186824135,0.16810151239407506,2.4077851904787018,0.7632743362831859,1.3095966331855025,1.9140615602451065
SYN_A005_3A-L5m2_V004,msc_x10_causal_angle_halfgaussian_v1,45,5,4,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250811::4A-2MT10_Raw.csv,0.3111111111111111,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.1462497985779152,3.4739916312296026,25.425024673941135,24.287362582736087,-0.22189650834855248,-0.5259019662308532,1.4778880150385798,1.2848995616918248,0.06328819987667485,-0.09574157967754415,4.966719905833277,0.22190480672525353,0.03696275642432587,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.5420456007749308,0.29774260390258594,1.58680972006763,0.8069815195071869,0.6522357458590841,0.17850858477029674,2.4279016736678756,0.7721238938053098,0.9063483399070766,0.3092391516830107
SYN_A005_3A-L5m2_V005,msc_x10_causal_angle_halfgaussian_v1,46,5,5,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::4D-T7m1_Raw.csv,0.35,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.187452438387732,3.287766861151684,26.44257100094005,24.220082593541864,-0.25871008344186075,-0.513452099067572,1.1883567466223026,1.952718162633226,0.09767718298971016,1.014774088297992,7.527232266545384,0.17285939322401506,0.039964113356247055,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.49592214645190663,0.24663307929915393,1.4517857561460783,0.7125256673511293,0.6422049923706059,0.1812384366882981,2.390562899555229,0.7743362831858407,0.7555365171316392,3.931904287414457
SYN_A005_3A-L5m2_V006,msc_x10_causal_angle_halfgaussian_v1,47,5,6,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::4D-T7m1_Raw.csv,0.07777777777777778,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.2411827127305344,3.658246237080108,24.97402284808457,24.15345041944647,-0.18672667094765016,-0.5358222287178882,1.1975999520615734,2.0054152719982508,0.06470594122150443,0.9049690226742534,7.709099123220569,0.28170661764863586,0.034733425470875975,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.6609098789986808,0.39919705427316104,1.934778584282408,1.0,0.6654969046770934,0.17774003466605015,2.4772654043334077,0.7765486725663717,1.1922622067685693,2.2220353506996604
SYN_A005_3A-L5m2_V007,msc_x10_causal_angle_halfgaussian_v1,48,5,7,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::8C-L3m1_Raw.csv,0.27222222222222225,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.2045756801657401,3.037226688298362,24.508466632361905,24.021778995263038,-0.20365025109508428,-0.5672993087082403,0.7798525103711891,1.6571359526996066,0.04131417064729885,0.7522260996648262,6.33553710016607,0.2511484827885935,0.028511711094223322,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.605807969490701,0.3495711487685199,1.773470669456521,0.9158110882956879,0.5038397009915376,0.12354588068172656,1.8755078375633296,0.6814159292035398,1.0277912372722946,2.1425576446021464
SYN_A005_3A-L5m2_V008,msc_x10_causal_angle_halfgaussian_v1,49,5,8,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250625 to 250728::5B-T12m2_Raw.csv,0.19444444444444445,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.1511695694201736,3.8590809816361817,24.460341969732887,24.0739515127233,-0.1299167863625635,-0.5311267731767756,1.7977385766000225,1.7852782383360104,0.021292053696664662,0.4644540455758708,6.840272830615207,0.4141820496514058,0.035771336643894605,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.7425309605065502,0.522846988107049,2.173719967284053,1.0,0.7178695955703023,0.19253354726753527,2.672219061322309,0.7986725663716814,1.5662824663043562,0.8680838805678743
SYN_A005_3A-L5m2_V009,msc_x10_causal_angle_halfgaussian_v1,50,5,9,local_same_tissue_variant,False,250625 to 250728::3A-L5m2_Raw.csv,3A-L5m2,DRG,250811::8C-2ML4_Raw.csv,0.11666666666666667,123,False,939,13.05556,0.94097,7.725695,6.784725,4.20486,3.26389,0.94097,7.475695,471,-1.5047393256992414,0.2,causal_half_gaussian,3.0,1.210252486577241,3.837754725439382,24.862554486604253,24.196554466638926,-0.18849775067989785,-0.5320165874471783,1.2632293674403792,1.7182715736796306,0.06810042764161069,1.1743782375669525,6.6170659766327065,0.2783418062957292,0.03557229276945122,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.6405994476082891,0.3850834790644978,1.8753208746303702,0.9897330595482546,0.7066542912807445,0.19051031325193338,2.6304708801957957,0.7964601769911505,1.1626388036757878,2.957006022879837
SYN_A006_3B-T10m2_V000,msc_x10_causal_angle_halfgaussian_v1,51,6,0,anchor_exact_fit,True,250625 to 250728::3B-T10m2_Raw.csv,3B-T10m2,DRG,250625 to 250728::3B-T10m2_Raw.csv,0.0,123,False,940,13.06944,0.93403,7.71875,6.78472,4.19792,3.26389,0.93403,7.46875,471,-0.0338154304192865,0.2,causal_half_gaussian,3.0,1.0696536505730154,6.383575626718868,29.290148296703546,23.70831715469863,-0.4290559159883753,-0.5042816769516165,5.151561582237419,0.3344879035764601,0.1038238438826392,5.086813884186203,1.2621218243140875,0.054419961432689574,0.042034307841563076,eligible,none,eligible,none,eligible,none,eligible,none,eligible,none,0.2513952665311348,0.07893158549698988,0.6158682031375795,0.3326488706365503,1.2703927004799878,0.3631392791359828,1.8717976991148464,0.6997792494481236,0.24177673575326647,30.999326444853153
